Year,Office,County,Party,Votes,Percent,GEOID20,
2022,US Congress,BLAIR,Democratic,,0.00,42013,
2022,US Congress,BRADFORD,Democratic,6040,26.16,42015,
2022,US Congress,BUCKS,Democratic,140209,44.96,42017,
2022,US Congress,BUTLER,Democratic,31850,34.17,42019,
2022,US Congress,CAMBRIA,Democratic,,0.00,42021,
2022,US Congress,CAMERON,Democratic,432,22.98,42023,
2022,US Congress,CARBON,Democratic,9189,35.30,42025,
2022,US Congress,CENTRE,Democratic,30783,49.86,42027,
2022,US Congress,CHESTER,Democratic,152301,58.97,42029,
2022,US Congress,CLARION,Democratic,3481,22.84,42031,
2022,US Congress,CLEARFIELD,Democratic,7275,23.20,42033,
2022,US Congress,CLINTON,Democratic,4132,29.49,42035,
2022,US Congress,COLUMBIA,Democratic,8167,17.35,42037,
2022,US Congress,CRAWFORD,Democratic,10538,100.00,42039,
2022,US Congress,CUMBERLAND,Democratic,48604,42.61,42041,
2022,US Congress,DAUPHIN,Democratic,58919,51.66,42043,
2022,US Congress,DELAWARE,Democratic,154968,62.24,42045,
2022,US Congress,ELK,Democratic,3369,24.74,42047,
2022,US Congress,ERIE,Democratic,56423,53.39,42049,
2022,US Congress,FAYETTE,Democratic,,0.00,42051,
2022,US Congress,FOREST,Democratic,582,26.67,42053,
2022,US Congress,FRANKLIN,Democratic,,0.00,42055,
2022,US Congress,FULTON,Democratic,,0.00,42057,
2022,US Congress,GREENE,Democratic,,0.00,42059,
2022,US Congress,HUNTINGDON,Democratic,,0.00,42061,
2022,US Congress,INDIANA,Democratic,552,2.15,42063,
2022,US Congress,JEFFERSON,Democratic,3485,19.72,42065,
2022,US Congress,JUNIATA,Democratic,,0.00,42067,
2022,US Congress,LACKAWANNA,Democratic,52590,59.04,42069,
2022,US Congress,LANCASTER,Democratic,92466,41.28,42071,
2022,US Congress,LAWRENCE,Democratic,13013,35.99,42073,
2022,US Congress,LEBANON,Democratic,18374,32.71,42075,
2022,US Congress,LEHIGH,Democratic,73756,54.19,42077,
2022,US Congress,LUZERNE,Democratic,52447,45.24,42079,
2022,US Congress,LYCOMING,Democratic,12951,28.21,42081,
2022,US Congress,McKEAN,Democratic,3487,23.80,42083,
2022,US Congress,MERCER,Democratic,16153,36.01,42085,
2022,US Congress,MIFFLIN,Democratic,,0.00,42087,
2022,US Congress,MONROE,Democratic,30881,52.74,42089,
2022,US Congress,MONTGOMERY,Democratic,260485,63.29,42091,
2022,US Congress,MONTOUR,Democratic,2879,36.79,42093,
2022,US Congress,NORTHAMPTON,Democratic,66657,51.49,42095,
2022,US Congress,NORTHUMBERLAND,Democratic,9691,29.66,42097,
2022,US Congress,PERRY,Democratic,,0.00,42099,
2022,US Congress,PHILADELPHIA,Democratic,407868,86.61,42101,
2022,US Congress,PIKE,Democratic,10030,40.32,42103,
2022,US Congress,POTTER,Democratic,1224,17.37,42105,
2022,US Congress,SCHUYLKILL,Democratic,16316,29.51,42107,
2022,US Congress,SNYDER,Democratic,3967,26.11,42109,
2022,US Congress,SOMERSET,Democratic,,0.00,42111,
2022,US Congress,SULLIVAN,Democratic,818,27.25,42113,
2022,US Congress,SUSQUEHANNA,Democratic,4845,28.29,42115,
2022,US Congress,TIOGA,Democratic,3648,22.16,42117,
2022,US Congress,UNION,Democratic,6110,38.21,42119,
2022,US Congress,VENANGO,Democratic,5888,28.37,42121,
2022,US Congress,WARREN,Democratic,4739,29.67,42123,
2022,US Congress,WASHINGTON,Democratic,,0.00,42125,
2022,US Congress,WAYNE,Democratic,7912,35.19,42127,
2022,US Congress,WESTMORELAND,Democratic,17947,13.79,42129,
2022,US Congress,WYOMING,Democratic,3664,31.38,42131,
2022,US Congress,YORK,Democratic,67061,36.05,42133,
2022,US Senator,ADAMS,Democratic,16096,34.68,42001,
2022,US Senator,ALLEGHENY,Democratic,363873,63.42,42003,
2022,US Senator,ARMSTRONG,Democratic,8065,28.38,42005,
2022,US Senator,BEAVER,Democratic,32692,44.51,42007,
2022,US Senator,BEDFORD,Democratic,3796,17.07,42009,
2022,US Senator,BERKS,Democratic,70322,45.86,42011,
2022,US Senator,BLAIR,Democratic,14763,29.40,42013,
2022,US Senator,BRADFORD,Democratic,6632,28.24,42015,
2022,US Senator,BUCKS,Democratic,164521,52.35,42017,
2022,US Senator,BUTLER,Democratic,33921,36.34,42019,
2022,US Senator,CAMBRIA,Democratic,18849,33.45,42021,
2022,US Senator,CAMERON,Democratic,547,29.00,42023,
2022,US Senator,CARBON,Democratic,9682,36.91,42025,
2022,US Senator,CENTRE,Democratic,32597,52.52,42027,
2022,US Senator,CHESTER,Democratic,147559,57.20,42029,
2022,US Senator,CLARION,Democratic,4327,28.15,42031,
2022,US Senator,CLEARFIELD,Democratic,8533,27.18,42033,
2022,US Senator,CLINTON,Democratic,4750,33.89,42035,
2022,US Senator,COLUMBIA,Democratic,9023,36.46,42037,
2022,US Senator,CRAWFORD,Democratic,11081,33.55,42039,
2022,US Senator,CUMBERLAND,Democratic,53278,45.96,42041,
2022,US Senator,DAUPHIN,Democratic,61599,53.82,42043,
2022,US Senator,DELAWARE,Democratic,157599,62.87,42045,
2022,US Senator,ELK,Democratic,4066,29.86,42047,
2022,US Senator,ERIE,Democratic,56404,53.35,42049,
2022,US Senator,FAYETTE,Democratic,17731,37.87,42051,
2022,US Senator,FOREST,Democratic,694,31.81,42053,
2022,US Senator,FRANKLIN,Democratic,18718,28.70,42055,
2022,US Senator,FULTON,Democratic,953,15.26,42057,
2022,US Senator,GREENE,Democratic,4394,33.57,42059,
2022,US Senator,HUNTINGDON,Democratic,4665,25.54,42061,
2022,US Senator,INDIANA,Democratic,11218,34.25,42063,
2022,US Senator,JEFFERSON,Democratic,4135,23.25,42065,
2022,US Senator,JUNIATA,Democratic,2111,21.70,42067,
2022,US Senator,LACKAWANNA,Democratic,50489,56.77,42069,
2022,US Senator,LANCASTER,Democratic,94632,42.14,42071,
2022,US Senator,LAWRENCE,Democratic,13758,38.00,42073,
2022,US Senator,LEBANON,Democratic,19695,34.86,42075,
2022,US Senator,LEHIGH,Democratic,73096,53.63,42077,
2022,US Senator,LUZERNE,Democratic,51504,44.28,42079,
2022,US Senator,LYCOMING,Democratic,13573,29.36,42081,
2022,US Senator,McKEAN,Democratic,4135,28.22,42083,
2022,US Senator,MERCER,Democratic,17080,37.66,42085,
2022,US Senator,MIFFLIN,Democratic,3965,23.62,42087,
2022,US Senator,MONROE,Democratic,30251,51.51,42089,
2022,US Senator,MONTGOMERY,Democratic,260207,63.01,42091,
2022,US Senator,MONTOUR,Democratic,3213,41.02,42093,
2022,US Senator,NORTHAMPTON,Democratic,66565,51.21,42095,
2022,US Senator,NORTHUMBERLAND,Democratic,10812,32.87,42097,
2022,US Senator,PERRY,Democratic,5646,27.91,42099,
2022,US Senator,PHILADELPHIA,Democratic,412841,82.71,42101,
2022,US Senator,PIKE,Democratic,9821,38.98,42103,
2022,US Senator,POTTER,Democratic,1415,19.91,42105,
2022,US Senator,SCHUYLKILL,Democratic,17954,32.40,42107,
2022,US Senator,SNYDER,Democratic,4220,27.52,42109,
2022,US Senator,SOMERSET,Democratic,7660,23.55,42111,
2022,US Senator,SULLIVAN,Democratic,869,28.81,42113,
2022,US Senator,SUSQUEHANNA,Democratic,5245,30.30,42115,
2022,US Senator,TIOGA,Democratic,4103,24.67,42117,
2022,US Senator,UNION,Democratic,6249,38.83,42119,
2022,US Senator,VENANGO,Democratic,6777,32.50,42121,
2022,US Senator,WARREN,Democratic,5420,33.68,42123,
2022,US Senator,WASHINGTON,Democratic,39684,42.29,42125,
2022,US Senator,WAYNE,Democratic,7669,33.77,42127,
2022,US Senator,WESTMORELAND,Democratic,66243,39.43,42129,
2022,US Senator,WYOMING,Democratic,4059,34.46,42131,
2022,US Senator,YORK,Democratic,71929,38.56,42133,
2022,Governor,ADAMS,Green,160,0.34,42001,
2022,Governor,ALLEGHENY,Green,2319,0.40,42003,
2022,Governor,ARMSTRONG,Green,88,0.31,42005,
2022,Governor,BEAVER,Green,386,0.53,42007,
2022,Governor,BEDFORD,Green,56,0.25,42009,
2022,Governor,BERKS,Green,1081,0.70,42011,
2022,Governor,BLAIR,Green,199,0.40,42013,
2022,Governor,BRADFORD,Green,164,0.70,42015,
2022,Governor,BUCKS,Green,1694,0.54,42017,
2022,Governor,BUTLER,Green,367,0.39,42019,
2022,Governor,CAMBRIA,Green,291,0.52,42021,
2022,Governor,CAMERON,Green,3,0.16,42023,
2022,Governor,CARBON,Green,151,0.57,42025,
2022,Governor,CENTRE,Green,209,0.34,42027,
2022,Governor,CHESTER,Green,1093,0.42,42029,
2022,Governor,CLARION,Green,57,0.37,42031,
2022,Governor,CLEARFIELD,Green,125,0.40,42033,
2022,Governor,CLINTON,Green,59,0.42,42035,
2022,Governor,COLUMBIA,Green,109,0.44,42037,
2022,Governor,CRAWFORD,Green,166,0.51,42039,
2022,Governor,CUMBERLAND,Green,513,0.44,42041,
2022,Governor,DAUPHIN,Green,604,0.53,42043,
2022,Governor,DELAWARE,Green,1126,0.45,42045,
2022,Governor,ELK,Green,61,0.45,42047,
2022,Governor,ERIE,Green,569,0.54,42049,
2022,Governor,FAYETTE,Green,137,0.29,42051,
2022,Governor,FOREST,Green,6,0.27,42053,
2022,Governor,FRANKLIN,Green,210,0.32,42055,
2022,Governor,FULTON,Green,13,0.21,42057,
2022,Governor,GREENE,Green,93,0.71,42059,
2022,Governor,HUNTINGDON,Green,60,0.33,42061,
2022,Governor,INDIANA,Green,148,0.45,42063,
2022,Governor,JEFFERSON,Green,68,0.38,42065,
2022,Governor,JUNIATA,Green,41,0.42,42067,
2022,Governor,LACKAWANNA,Green,583,0.66,42069,
2022,Governor,LANCASTER,Green,740,0.33,42071,
2022,Governor,LAWRENCE,Green,180,0.50,42073,
2022,Governor,LEBANON,Green,257,0.46,42075,
2022,Governor,LEHIGH,Green,734,0.54,42077,
2022,Governor,LUZERNE,Green,605,0.52,42079,
2022,Governor,LYCOMING,Green,180,0.39,42081,
2022,Governor,McKEAN,Green,55,0.37,42083,
2022,Governor,MERCER,Green,216,0.48,42085,
2022,Governor,MIFFLIN,Green,50,0.30,42087,
2022,Governor,MONROE,Green,378,0.64,42089,
2022,Governor,MONTGOMERY,Green,1384,0.34,42091,
2022,Governor,MONTOUR,Green,43,0.55,42093,
2022,Governor,NORTHAMPTON,Green,711,0.55,42095,
2022,Governor,NORTHUMBERLAND,Green,282,0.86,42097,
2022,Governor,PERRY,Green,84,0.42,42099,
2022,Governor,PHILADELPHIA,Green,2372,0.48,42101,
2022,Governor,PIKE,Green,128,0.51,42103,
2022,Governor,POTTER,Green,112,1.58,42105,
2022,Governor,SCHUYLKILL,Green,288,0.52,42107,
2022,Governor,SNYDER,Green,57,0.37,42109,
2022,Governor,SOMERSET,Green,139,0.43,42111,
2022,Governor,SULLIVAN,Green,27,0.89,42113,
2022,Governor,SUSQUEHANNA,Green,110,0.64,42115,
2022,Governor,TIOGA,Green,84,0.50,42117,
2022,Governor,UNION,Green,75,0.47,42119,
2022,Governor,VENANGO,Green,81,0.39,42121,
2022,Governor,WARREN,Green,77,0.48,42123,
2022,Governor,WASHINGTON,Green,271,0.29,42125,
2022,Governor,WAYNE,Green,115,0.51,42127,
2022,Governor,WESTMORELAND,Green,677,0.40,42129,
2022,Governor,WYOMING,Green,91,0.77,42131,
2022,Governor,YORK,Green,809,0.43,42133,
2022,State House Representative,ADAMS,Green,,0.00,42001,
2022,State House Representative,ALLEGHENY,Green,6538,1.22,42003,
2022,State House Representative,ARMSTRONG,Green,,0.00,42005,
2022,State House Representative,BEAVER,Green,,0.00,42007,
2022,State House Representative,BEDFORD,Green,,0.00,42009,
2022,State House Representative,BERKS,Green,,0.00,42011,
2022,State House Representative,BLAIR,Green,,0.00,42013,
2022,State House Representative,BRADFORD,Green,,0.00,42015,
2022,State House Representative,BUCKS,Green,,0.00,42017,
2022,State House Representative,BUTLER,Green,,0.00,42019,
2022,State House Representative,CAMBRIA,Green,,0.00,42021,
2022,State House Representative,CAMERON,Green,,0.00,42023,
2022,State House Representative,CARBON,Green,,0.00,42025,
2022,State House Representative,CENTRE,Green,,0.00,42027,
2022,State House Representative,CHESTER,Green,,0.00,42029,
2022,State House Representative,CLARION,Green,,0.00,42031,
2022,State House Representative,CLEARFIELD,Green,,0.00,42033,
2022,State House Representative,CLINTON,Green,,0.00,42035,
2022,State House Representative,COLUMBIA,Green,,0.00,42037,
2022,State House Representative,CRAWFORD,Green,,0.00,42039,
2022,State House Representative,CUMBERLAND,Green,,0.00,42041,
2022,State House Representative,DAUPHIN,Green,,0.00,42043,
2022,State House Representative,DELAWARE,Green,,0.00,42045,
2022,State House Representative,ELK,Green,,0.00,42047,
2022,State House Representative,ERIE,Green,,0.00,42049,
2022,State House Representative,FAYETTE,Green,,0.00,42051,
2022,State House Representative,FOREST,Green,,0.00,42053,
2022,State House Representative,FRANKLIN,Green,,0.00,42055,
2022,State House Representative,FULTON,Green,,0.00,42057,
2022,State House Representative,GREENE,Green,,0.00,42059,
2022,State House Representative,HUNTINGDON,Green,,0.00,42061,
2022,State House Representative,INDIANA,Green,,0.00,42063,
2022,State House Representative,JEFFERSON,Green,,0.00,42065,
2022,State House Representative,JUNIATA,Green,,0.00,42067,
2022,State House Representative,LACKAWANNA,Green,,0.00,42069,
2022,State House Representative,LANCASTER,Green,,0.00,42071,
2022,State House Representative,LAWRENCE,Green,,0.00,42073,
2022,State House Representative,LEBANON,Green,,0.00,42075,
2022,State House Representative,LEHIGH,Green,,0.00,42077,
2022,State House Representative,LUZERNE,Green,,0.00,42079,
2022,State House Representative,LYCOMING,Green,,0.00,42081,
2022,State House Representative,McKEAN,Green,,0.00,42083,
2022,State House Representative,MERCER,Green,,0.00,42085,
2022,State House Representative,MIFFLIN,Green,,0.00,42087,
2022,State House Representative,MONROE,Green,,0.00,42089,
2022,State House Representative,MONTGOMERY,Green,,0.00,42091,
2022,State House Representative,MONTOUR,Green,,0.00,42093,
2022,State House Representative,NORTHAMPTON,Green,,0.00,42095,
2022,State House Representative,NORTHUMBERLAND,Green,,0.00,42097,
2022,State House Representative,PERRY,Green,,0.00,42099,
2022,State House Representative,PHILADELPHIA,Green,,0.00,42101,
2022,State House Representative,PIKE,Green,,0.00,42103,
2022,State House Representative,POTTER,Green,,0.00,42105,
2022,State House Representative,SCHUYLKILL,Green,,0.00,42107,
2022,State House Representative,SNYDER,Green,,0.00,42109,
2022,State House Representative,SOMERSET,Green,,0.00,42111,
2022,State House Representative,SULLIVAN,Green,,0.00,42113,
2022,State House Representative,SUSQUEHANNA,Green,,0.00,42115,
2022,State House Representative,TIOGA,Green,,0.00,42117,
2022,State House Representative,UNION,Green,,0.00,42119,
2022,State House Representative,VENANGO,Green,,0.00,42121,
2022,State House Representative,WARREN,Green,,0.00,42123,
2022,State House Representative,WASHINGTON,Green,,0.00,42125,
2022,State House Representative,WAYNE,Green,,0.00,42127,
2022,State House Representative,WESTMORELAND,Green,,0.00,42129,
2022,State House Representative,WYOMING,Green,,0.00,42131,
2022,State House Representative,YORK,Green,,0.00,42133,
2022,State Senator,ALLEGHENY,Green,,0.00,42003,
2022,State Senator,BEAVER,Green,,0.00,42007,
2022,State Senator,BEDFORD,Green,,0.00,42009,
2022,State Senator,BERKS,Green,,0.00,42011,
2022,State Senator,BLAIR,Green,,0.00,42013,
2022,State Senator,BUCKS,Green,,0.00,42017,
2022,State Senator,CHESTER,Green,,0.00,42029,
2022,State Senator,CRAWFORD,Green,,0.00,42039,
2022,State Senator,CUMBERLAND,Green,,0.00,42041,
2022,State Senator,DAUPHIN,Green,,0.00,42043,
2022,State Senator,DELAWARE,Green,,0.00,42045,
2022,State Senator,FAYETTE,Green,,0.00,42051,
2022,State Senator,FULTON,Green,,0.00,42057,
2022,State Senator,GREENE,Green,,0.00,42059,
2022,State Senator,HUNTINGDON,Green,,0.00,42061,
2022,State Senator,JUNIATA,Green,,0.00,42067,
2022,State Senator,LACKAWANNA,Green,,0.00,42069,
2022,State Senator,LANCASTER,Green,,0.00,42071,
2022,State Senator,LAWRENCE,Green,,0.00,42073,
2022,State Senator,LEBANON,Green,,0.00,42075,
2022,State Senator,LEHIGH,Green,,0.00,42077,
2022,State Senator,LUZERNE,Green,,0.00,42079,
2022,State Senator,MERCER,Green,,0.00,42085,
2022,State Senator,MIFFLIN,Green,,0.00,42087,
2022,State Senator,MONROE,Green,,0.00,42089,
2022,State Senator,MONTGOMERY,Green,,0.00,42091,
2022,State Senator,NORTHAMPTON,Green,,0.00,42095,
2022,State Senator,PERRY,Green,,0.00,42099,
2022,State Senator,PHILADELPHIA,Green,,0.00,42101,
2022,State Senator,PIKE,Green,,0.00,42103,
2022,State Senator,SOMERSET,Green,,0.00,42111,
2022,State Senator,SUSQUEHANNA,Green,,0.00,42115,
2022,State Senator,WASHINGTON,Green,,0.00,42125,
2022,State Senator,WAYNE,Green,,0.00,42127,
2022,State Senator,WESTMORELAND,Green,,0.00,42129,
2022,State Senator,WYOMING,Green,,0.00,42131,
2022,State Senator,YORK,Green,,0.00,42133,
2022,US Congress,ADAMS,Green,,0.00,42001,
2022,US Congress,ALLEGHENY,Green,,0.00,42003,
2022,US Congress,ARMSTRONG,Green,,0.00,42005,
2022,US Congress,BEAVER,Green,,0.00,42007,
2022,US Congress,BEDFORD,Green,,0.00,42009,
2022,US Congress,BERKS,Green,,0.00,42011,
2022,US Congress,BLAIR,Green,,0.00,42013,
2022,US Congress,BRADFORD,Green,,0.00,42015,
2022,US Congress,BUCKS,Green,,0.00,42017,
2022,US Congress,BUTLER,Green,,0.00,42019,
2022,US Congress,CAMBRIA,Green,,0.00,42021,
2022,US Congress,CAMERON,Green,,0.00,42023,
2022,US Congress,CARBON,Green,,0.00,42025,
2022,US Congress,CENTRE,Green,,0.00,42027,
2022,US Congress,CHESTER,Green,,0.00,42029,
2022,US Congress,CLARION,Green,,0.00,42031,
2022,US Congress,CLEARFIELD,Green,,0.00,42033,
2022,US Congress,CLINTON,Green,,0.00,42035,
2022,US Congress,COLUMBIA,Green,,0.00,42037,
2022,US Congress,CRAWFORD,Green,,0.00,42039,
2022,US Congress,CUMBERLAND,Green,,0.00,42041,
2022,US Congress,DAUPHIN,Green,,0.00,42043,
2022,US Congress,DELAWARE,Green,,0.00,42045,
2022,US Congress,ELK,Green,,0.00,42047,
2022,US Congress,ERIE,Green,,0.00,42049,
2022,US Congress,FAYETTE,Green,,0.00,42051,
2022,US Congress,FOREST,Green,,0.00,42053,
2022,US Congress,FRANKLIN,Green,,0.00,42055,
2022,US Congress,FULTON,Green,,0.00,42057,
2022,US Congress,GREENE,Green,,0.00,42059,
2022,US Congress,HUNTINGDON,Green,,0.00,42061,
2022,US Congress,INDIANA,Green,,0.00,42063,
2022,US Congress,JEFFERSON,Green,,0.00,42065,
2022,US Congress,JUNIATA,Green,,0.00,42067,
2022,US Congress,LACKAWANNA,Green,,0.00,42069,
2022,US Congress,LANCASTER,Green,,0.00,42071,
2022,US Congress,LAWRENCE,Green,,0.00,42073,
2022,US Congress,LEBANON,Green,,0.00,42075,
2022,US Congress,LEHIGH,Green,,0.00,42077,
2022,US Congress,LUZERNE,Green,,0.00,42079,
2022,US Congress,LYCOMING,Green,,0.00,42081,
2022,US Congress,McKEAN,Green,,0.00,42083,
2022,US Congress,MERCER,Green,,0.00,42085,
2022,US Congress,MIFFLIN,Green,,0.00,42087,
2022,US Congress,MONROE,Green,,0.00,42089,
2022,US Congress,MONTGOMERY,Green,,0.00,42091,
2022,US Congress,MONTOUR,Green,,0.00,42093,
2022,US Congress,NORTHAMPTON,Green,,0.00,42095,
2022,US Congress,NORTHUMBERLAND,Green,,0.00,42097,
2022,US Congress,PERRY,Green,,0.00,42099,
2022,US Congress,PHILADELPHIA,Green,,0.00,42101,
